tag,name,keywords,checked,selected,url
493,"M. El-Shamouty, X. Wu, S. Yang, M. Albus and M. F. Huber, ""Towards Safe Human-Robot Collaboration Using Deep Reinforcement Learning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4899-4905.","keywords: {Task analysis;Training;Hazards;Robot sensing systems;Service robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196924&isnumber=9196508
494,"Y. -L. Kuo, B. Katz and A. Barbu, ""Deep compositional robotic planners that follow natural language commands,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4906-4912.","keywords: {Robots;Task analysis;Planning;Natural languages;Aerospace electronics;Cognition;Space exploration},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197464&isnumber=9196508
495,"N. Wilde, D. Kulić and S. L. Smith, ""Learning User Preferences from Corrections on State Lattices,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4913-4919.","keywords: {Task analysis;Lattices;Cost function;Mobile robots;Robot motion;Learning (artificial intelligence)},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197040&isnumber=9196508
496,"A. Ahmadi, L. Nardi, N. Chebrolu and C. Stachniss, ""Visual Servoing-based Navigation for Monitoring Row-Crop Fields,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4920-4926.","keywords: {Agriculture;Navigation;Cameras;Robot vision systems;Visualization;Monitoring},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197114&isnumber=9196508
497,"F. Betti Sorbelli, S. Carpin, F. Corò, A. Navarra and C. M. Pinotti, ""Optimal Routing Schedules for Robots Operating in Aisle-Structures,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4927-4933.","keywords: {Robots;Optimized production technology;Routing;Heuristic algorithms;Task analysis;Irrigation;Automation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197579&isnumber=9196508
498,"J. Song and I. Sharf, ""Time Optimal Motion Planning with ZMP Stability Constraint for Timber Manipulation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4934-4940.","keywords: {Planning;Kinematics;Manipulator dynamics;Acceleration;Stability analysis;Computational modeling},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196836&isnumber=9196508
499,"Y. Xiong, Y. Ge and P. J. From, ""Push and Drag: An Active Obstacle Separation Method for Fruit Harvesting Robots,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4957-4962.","keywords: {Grippers;Robots;Three-dimensional displays;Drag;Trajectory;Force;Radio frequency},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197469&isnumber=9196508
500,"S. Chen, J. Liu, X. Liang, S. Zhang, J. Hyyppä and R. Chen, ""A Novel Calibration Method between a Camera and a 3D LiDAR with Infrared Images,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4963-4969.","keywords: {Conferences;Automation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196512&isnumber=9196508
501,"Y. Zhu, C. Li and Y. Zhang, ""Online Camera-LiDAR Calibration with Sensor Semantic Information,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4970-4976.","keywords: {Calibration;Cameras;Laser radar;Image edge detection;Robot sensing systems;Semantics;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196627&isnumber=9196508
502,"Z. Wang and M. Tomizuka, ""Precise 3D Calibration of Wafer Handling Robot by Visual Detection and Tracking of Elliptic-shape Wafers,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4977-4982.","keywords: {Three-dimensional displays;Image segmentation;Robots;Optimization;Image edge detection;Calibration;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197150&isnumber=9196508
503,"K. Joo, H. Li, T. -H. Oh, Y. Bok and I. S. Kweon, ""Globally Optimal Relative Pose Estimation for Camera on a Selfie Stick,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4983-4989.","keywords: {Cameras;Calibration;Pose estimation;Robustness;Geometry;Transforms;Robot vision systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196921&isnumber=9196508
504,"Z. Ouyang, L. Hu, Y. Lu, Z. Wang, X. Peng and L. Kneip, ""Online calibration of exterior orientations of a vehicle-mounted surround-view camera system,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4990-4996.","keywords: {Cameras;Calibration;Optimization;Motion estimation;Geometry;Automobiles;Mirrors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197127&isnumber=9196508
505,"A. Cramariuc, A. Petrov, R. Suri, M. Mittal, R. Siegwart and C. Cadena, ""Learning Camera Miscalibration Detection,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 4997-5003.","keywords: {Cameras;Calibration;Robots;Training;Sensor systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197378&isnumber=9196508
506,"Y. Domae, A. Noda, T. Nagatani and W. Wan, ""Robotic General Parts Feeder: Bin-picking, Regrasping, and Kitting,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5004-5010.","keywords: {Pipelines;Robot sensing systems;Shape;Grippers;Service robots;Manipulators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197056&isnumber=9196508
507,"F. Islam, A. Vemula, S. -K. Kim, A. Dornbush, O. Salzman and M. Likhachev, ""Planning, Learning and Reasoning Framework for Robot Truck Unloading,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5011-5017.","keywords: {Planning;Robot sensing systems;Task analysis;Decision making;Collision avoidance;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196604&isnumber=9196508
508,"A. Aalerud and G. Hovland, ""Evaluation of Perception Latencies in a Human-Robot Collaborative Environment,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5018-5023.","keywords: {Robot sensing systems;Measurement by laser beam;Delays;Position measurement;Collaboration;Sensor systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197067&isnumber=9196508
509,"J. Zhao, X. Wang, S. Wang, X. Jiang and Y. Liu, ""Assembly of randomly placed parts realized by using only one robot arm with a general parallel-jaw gripper,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5024-5030.","keywords: {Grippers;Fasteners;Robotic assembly;Manipulators;Industries;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197396&isnumber=9196508
510,"L. Calkins et al., ""Bio-Inspired Distance Estimation using the Self-Induced Acoustic Signature of a Motor-Propeller System,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5047-5053.","keywords: {Microphones;Acoustics;Robot sensing systems;Interference;Frequency-domain analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197143&isnumber=9196508
511,"B. Fasquelle, M. Furet, P. Khanna, D. Chablat, C. Chevallereau and P. Wenger, ""A bio-inspired 3-DOF light-weight manipulator with tensegrity X-joints,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5054-5060.","keywords: {Bars;Springs;Birds;Neck;Manipulator dynamics;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196589&isnumber=9196508
512,"Y. Chen, H. Chung, B. Chen, Y. Bao and Y. Sun, ""The Lobster-inspired Antagonistic Actuation Mechanism Towards a Bending Module,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5061-5067.","keywords: {Torque;Actuators;Legged locomotion;Hysteresis;Exoskeletons;Pneumatic systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196624&isnumber=9196508
513,"S. M. Danforth et al., ""Emulating duration and curvature of coral snake anti-predator thrashing behaviors using a soft-robotic platform,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5068-5074.","keywords: {Soft robotics;MIMICs;Biology;Fabrication;Strain;Mathematical model},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197549&isnumber=9196508
514,"G. A. Ribeiro, L. N. Knop and M. Rastgaar, ""Directional Mechanical Impedance of the Human Ankle During Standing with Active Muscles,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5075-5081.","keywords: {Conferences;Automation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196616&isnumber=9196508
515,"H. -C. Lin and M. Mistry, ""Contact Surface Estimation via Haptic Perception,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5087-5093.","keywords: {Robot sensing systems;Estimation;Friction;Legged locomotion;Foot;Force},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196816&isnumber=9196508
516,"P. Kolaric et al., ""Local Policy Optimization for Trajectory-Centric Reinforcement Learning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5094-5100.","keywords: {Robustness;Trajectory optimization;Uncertainty;Learning (artificial intelligence);Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197058&isnumber=9196508
517,"E. Hannigan, B. Song, G. Khandate, M. Haas-Heger, J. Yin and M. Ciocarlie, ""Automatic Snake Gait Generation Using Model Predictive Control,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5101-5107.","keywords: {Friction;Dynamics;Snake robots;Force;Adaptation models;Heuristic algorithms;Optimal control},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196853&isnumber=9196508
518,"V. Sadhu, S. Zonouz and D. Pompili, ""On-board Deep-learning-based Unmanned Aerial Vehicle Fault Cause Detection and Identification,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5255-5261.","keywords: {Drones;Computer crashes;Real-time systems;Robot sensing systems;Computer architecture;Neural networks;Data models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197071&isnumber=9196508
519,"J. Ichnowski, M. Danielczuk, J. Xu, V. Satish and K. Goldberg, ""GOMP: Grasp-Optimized Motion Planning for Bin Picking,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5270-5277.","keywords: {Trajectory;Grippers;Robot sensing systems;Planning;Manipulators;Optimization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197548&isnumber=9196508
520,"K. C. Tan, M. Jung, I. Shyu, C. Wan and R. Dai, ""Motion Planning and Task Allocation for a Jumping Rover Team,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5278-5283.","keywords: {Planning;Task analysis;Smoothing methods;Resource management;Mobile robots;Wheels;Jumping Robots;Multiple Traveling Salesman Problem;Path Planning;Rapidly-exploring Random Tree;Mixed-Integer Linear Programming},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197268&isnumber=9196508
521,"S. Song, D. Kim and S. Jo, ""Active 3D Modeling via Online Multi-View Stereo,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5284-5291.","keywords: {Three-dimensional displays;Image reconstruction;Surface reconstruction;Computational modeling;Solid modeling;Trajectory;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197089&isnumber=9196508
522,"A. C. Holston and J. -H. Kim, ""Reoriented Short-Cuts (RSC): An Adjustment Method for Locally Optimal Path Short-Cutting in High DoF Configuration Spaces,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5292-5298.","keywords: {Convergence;Optimization;Robots;Planning;Complexity theory;Trajectory;Gaussian distribution},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196532&isnumber=9196508
523,"T. Fan, P. Long, W. Liu, J. Pan, R. Yang and D. Manocha, ""Learning Resilient Behaviors for Navigation Under Uncertainty,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5299-5305.","keywords: {Uncertainty;Navigation;Robots;Task analysis;Training;Estimation;Learning (artificial intelligence)},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196785&isnumber=9196508
524,"J. C. Hernández Ramírez and M. Nahon, ""Nonlinear Vector-Projection Control for Agile Fixed-Wing Unmanned Aerial Vehicles,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5314-5320.","keywords: {Aircraft;Control systems;Attitude control;Aerodynamics;Position measurement;Aircraft propulsion},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196838&isnumber=9196508
525,"X. Shi, P. Spieler, E. Tang, E. -S. Lupu, P. Tokumaru and S. -J. Chung, ""Adaptive Nonlinear Control of Fixed-Wing VTOL with Airflow Vector Sensing,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5321-5327.","keywords: {Force;Aerodynamics;Atmospheric modeling;Aircraft;Rotors;Propellers;Adaptation models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197344&isnumber=9196508
526,"H. Nguyen, T. Dang and K. Alexis, ""The Reconfigurable Aerial Robotic Chain: Modeling and Control,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5328-5334.","keywords: {Robot sensing systems;Robot kinematics;Payloads;Shape;Prototypes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197184&isnumber=9196508
527,"M. Hamandi, M. Tognon and A. Franchi, ""Direct Acceleration Feedback Control of Quadrotor Aerial Vehicles,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5335-5341.","keywords: {Acceleration;Accelerometers;Propellers;Robustness;Attitude control;Zirconium;Mathematical model},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196557&isnumber=9196508
528,"M. Brunner et al., ""Trajectory Tracking Nonlinear Model Predictive Control for an Overactuated MAV,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5342-5348.","keywords: {Rotors;Resource management;Actuators;Trajectory;Force;Quaternions;Torque},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197005&isnumber=9196508
529,"Y. S. Sarkisov, M. Jun Kim, A. Coelho, D. Tsetserukou, C. Ott and K. Kondak, ""Optimal Oscillation Damping Control of cable-Suspended Aerial Manipulator with a Single IMU Sensor,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5349-5355.","keywords: {Oscillators;Damping;Manipulators;Robot sensing systems;Task analysis;Cranes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197055&isnumber=9196508
530,"M. O’Kelly, H. Zheng, A. Jain, J. Auckley, K. Luong and R. Mangharam, ""TUNERCAR: A Superoptimization Toolchain for Autonomous Racing,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5356-5362.","keywords: {Optimization;Sociology;Statistics;Vehicle dynamics;Hardware;Robots;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197080&isnumber=9196508
531,"M. -Y. Yu, R. Vasudevan and M. Johnson-Roberson, ""Risk Assessment and Planning with Bidirectional Reachability for Autonomous Driving,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5363-5369.","keywords: {Risk management;Planning;Prediction algorithms;Autonomous vehicles;Robot sensing systems;Navigation;Probabilistic logic},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197491&isnumber=9196508
532,"M. Garzón and A. Spalanzani, ""Game theoretic decision making based on real sensor data for autonomous vehicles’ maneuvers in high traffic,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5378-5384.","keywords: {Games;Automobiles;Mathematical model;Game theory;Autonomous vehicles;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197430&isnumber=9196508
533,"D. M. Saxena, S. Bae, A. Nakhaei, K. Fujimura and M. Likhachev, ""Driving in Dense Traffic with Model-Free Reinforcement Learning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5385-5392.","keywords: {Roads;Autonomous vehicles;Learning (artificial intelligence);Task analysis;Benchmark testing;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197132&isnumber=9196508
534,"G. Notomista, M. Wang, M. Schwager and M. Egerstedt, ""Enhancing Game-Theoretic Autonomous Car Racing Using Control Barrier Functions,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5393-5399.","keywords: {Collision avoidance;Trajectory;Robots;Acceleration;Safety;Bicycles;Automobiles},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196757&isnumber=9196508
535,"Y. Latif, A. -D. Doan, T. -J. Chin and I. Reid, ""SPRINT: Subgraph Place Recognition for INtelligent Transportation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5408-5414.","keywords: {Image recognition;Hidden Markov models;Robots;Symmetric matrices;Cameras;Image retrieval},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196522&isnumber=9196508
536,"S. Ratz, M. Dymczyk, R. Siegwart and R. Dubé, ""OneShot Global Localization: Instant LiDAR-Visual Pose Estimation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5415-5421.","keywords: {Three-dimensional displays;Laser radar;Robots;Sensors;Image segmentation;Neural networks;Visualization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197458&isnumber=9196508
537,"M. Lechner, R. Hasani, D. Rus and R. Grosu, ""Gershgorin Loss Stabilizes the Recurrent Neural Network Compartment of an End-to-end Robot Learning Scheme,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5446-5452.","keywords: {Stability analysis;Eigenvalues and eigenfunctions;Recurrent neural networks;Training;Robots;Heuristic algorithms;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196608&isnumber=9196508
538,"H. Latifee, A. Pervez, J. -H. Ryu and D. Lee, ""Mini-Batched Online Incremental Learning Through Supervisory Teleoperation with Kinesthetic Coupling,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5453-5459.","keywords: {Task analysis;Couplings;Force;Trajectory;Robots;Education;Automation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197444&isnumber=9196508
539,"C. Gao, R. Gehlhar, A. D. Ames, S. -C. Liu and T. Delbruck, ""Recurrent Neural Network Control of a Hybrid Dynamical Transfemoral Prosthesis with EdgeDRNN Accelerator,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5460-5466.","keywords: {Prosthetics;Legged locomotion;PD control;Trajectory;Real-time systems;Knee},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196984&isnumber=9196508
540,"S. Yang, W. Zhang, W. Lu, H. Wang and Y. Li, ""Cross-context Visual Imitation Learning from Demonstrations,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5467-5473.","keywords: {Context modeling;Robots;Task analysis;Inverse problems;Visualization;Predictive models;Feature extraction},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196868&isnumber=9196508
541,"V. Schettino and Y. Demiris, ""Improving Generalisation in Learning Assistance by Demonstration for Smart Wheelchairs,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5474-5480.","keywords: {Wheelchairs;Training;Robots;Vehicles;Haptic interfaces;Sensors;Navigation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197490&isnumber=9196508
542,"M. Naumann, L. Sun, W. Zhan and M. Tomizuka, ""Analyzing the Suitability of Cost Functions for Explaining and Imitating Human Driving Behavior based on Inverse Reinforcement Learning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5481-5487.","keywords: {Cost function;Trajectory;Vehicles;Roads;Learning (artificial intelligence);Safety;Planning;Automated vehicles;cost function;inverse reinforcement learning;imitation learning;cooperative motion planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196795&isnumber=9196508
543,"J. Liu, H. Sugiyama, T. Nakayama and S. Miyashita, ""Magnetic Sensor Based Topographic Localization for Automatic Dislocation of Ingested Button Battery,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5488-5494.","keywords: {Batteries;Magnetic sensors;Magnetic resonance imaging;Magnetization;Magnetic separation;Stomach},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196546&isnumber=9196508
544,"G. Li et al., ""A Fully Actuated Body-Mounted Robotic Assistant for MRI-Guided Low Back Pain Injection,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5495-5501.","keywords: {Needles;Robots;Magnetic resonance imaging;Pain;Force;Back},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197534&isnumber=9196508
545,"L. Balasubramanian, T. Wray and D. D. Damian, ""Fault Tolerant Control in Shape-Changing Internal Robots,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5502-5508.","keywords: {Implants;Fault tolerance;Fault tolerant systems;Robot sensing systems;Force},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196989&isnumber=9196508
546,"A. Avinash, A. E. Abdelaal and S. E. Salcudean, ""Evaluation of Increasing Camera Baseline on Depth Perception in Surgical Robotics,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5509-5515.","keywords: {Cameras;Robot vision systems;Surgery;Stereo image processing;Endoscopes;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197235&isnumber=9196508
547,"Y. Tian et al., ""Toward Autonomous Robotic Micro-Suturing using Optical Coherence Tomography Calibration and Path Planning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5516-5522.","keywords: {Needles;Robots;Wounds;Calibration;Surgery;Imaging;Three-dimensional displays},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196834&isnumber=9196508
548,"Y. Xu, K. Li, Z. Zhao and M. Q. . -H. Meng, ""Improved Multiple Objects Tracking based Autonomous Simultaneous Magnetic Actuation & Localization for WCE,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5523-5529.","keywords: {Magnetic moments;Magnetic separation;Object tracking;Magnetic resonance imaging;Interpolation;Actuators;Fitting;Simultaneous Magnetic Actuation and Localization;Multiple Objects Tracking;Wireless Capsule Endoscopy},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197142&isnumber=9196508
549,"E. Tennakoon, T. Peynot, J. Roberts and N. Kottege, ""Probe-before-step walking strategy for multi-legged robots on terrain with risk of collapse,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5530-5536.","keywords: {Legged locomotion;Probes;Foot;Robot sensing systems;Force;Australia},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197154&isnumber=9196508
550,"B. Reily, C. Reardon and H. Zhang, ""Representing Multi-Robot Structure through Multimodal Graph Embedding for the Selection of Robot Teams,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5576-5582.","keywords: {Robots;Task analysis;Multi-robot systems;Indexes;Organizations;Resource management;Biology},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197389&isnumber=9196508
551,"J. Lim and P. Tsiotras, ""MAMS-A: Multi-Agent Multi-Scale A*,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5583-5589.","keywords: {Planning;Hypercubes;Search problems;Legged locomotion;Wavelet transforms;Aerospace engineering;Electronic mail},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197045&isnumber=9196508
552,"B. Capelli and L. Sabattini, ""Connectivity Maintenance: Global and Optimized approach through Control Barrier Functions,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5590-5596.","keywords: {Robots;Laplace equations;Multi-robot systems;Eigenvalues and eigenfunctions;Maintenance engineering;Task analysis;Control systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197109&isnumber=9196508
553,"I. Buckley and M. Egerstedt, ""Controller Synthesis for Infinitesimally Shape-Similar Formations,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5597-5603.","keywords: {Robot sensing systems;Robot kinematics;Lyapunov methods;Trajectory;Shape},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196591&isnumber=9196508
554,"F. Rahbar and A. Martinoli, ""A Distributed Source Term Estimation Algorithm for Multi-Robot Systems,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5604-5610.","keywords: {Robot kinematics;Robot sensing systems;Estimation;Navigation;Probabilistic logic},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196959&isnumber=9196508
555,"A. Pierson, W. Schwarting, S. Karaman and D. Rus, ""Weighted Buffered Voronoi Cells for Distributed Semi-Cooperative Behavior,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5611-5617.","keywords: {Navigation;Robot kinematics;Collision avoidance;Games;Planning;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196686&isnumber=9196508
556,"A. Nicolai, G. Olson, Y. Mengüç and G. A. Hollinger, ""Learning to Control Reconfigurable Staged Soft Arms,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 5618-5624.","keywords: {Load modeling;Actuators;Soft robotics;Kinematics;Calibration;Training;Training data},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197516&isnumber=9196508
