tag,name,keywords,checked,selected,url
823,"J. Liu et al., ""A Graph Attention Spatio-temporal Convolutional Network for 3D Human Pose Estimation in Video,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3374-3380.","keywords: {Convolutional codes;Adaptation models;Three-dimensional displays;Pose estimation;Semantics;Kinematics;Skeleton},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561605&isnumber=9560666
824,"X. Chen et al., ""Micro Robotic Manipulation System for the Force Stimulation of Muscle Fiber-like Cell Structure,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7249-7254.","keywords: {Force measurement;Force;Measurement uncertainty;Muscles;Manipulators;Feedback control;Electron tubes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560846&isnumber=9560666
825,"T. Liu, X. Sun, C. Hu, Q. Fu and S. Yue, ""A Versatile Vision-Pheromone-Communication Platform for Swarm Robotics,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7261-7266.","keywords: {Wireless communication;Visualization;Neuroscience;Robot kinematics;Olfactory;Swarm robotics;Vehicular ad hoc networks},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561911&isnumber=9560666
826,"Z. Sun et al., ""3D Periodic Magnetic Servoing System for Microrobot Actuation Using Decoupled Asynchronous Repetitive Control Approach,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7267-7273.","keywords: {Coils;Three-dimensional displays;Tracking;Magnetic cores;Robot sensing systems;Real-time systems;Iron},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560870&isnumber=9560666
827,"Z. Li, J. Wang and M. Q. . -H. Meng, ""Efficient Heuristic Generation for Robot Path Planning with Recurrent Generative Model,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7386-7392.","keywords: {Costs;Heuristic algorithms;Computational modeling;Conferences;Refining;Generative adversarial networks;Path planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561472&isnumber=9560666
828,"L. Collins, P. Ghassemi, E. T. Esfahani, D. Doermann, K. Dantu and S. Chowdhury, ""Scalable Coverage Path Planning of Multi-Robot Teams for Monitoring Non-Convex Areas,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7393-7399.","keywords: {Robot kinematics;Scalability;Clustering algorithms;Path planning;Iterative algorithms;Partitioning algorithms;Batteries},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561550&isnumber=9560666
829,"P. Ladinig, B. Rinner and S. Weiss, ""Time and Energy Optimized Trajectory Generation for Multi-Agent Constellation Changes,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7400-7406.","keywords: {Solid modeling;Costs;Prediction algorithms;Energy efficiency;Trajectory;Planning;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561702&isnumber=9560666
830,"J. Peng, Y. Chen, Y. Duan, Y. Zhang, J. Ji and Y. Zhang, ""Towards an Online RRT-based Path Planning Algorithm for Ackermann-steering Vehicles,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7407-7413.","keywords: {Codes;Automation;Conferences;Kinematics;Bidirectional control;Probabilistic logic;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561207&isnumber=9560666
831,"W. Hu, H. Liang, J. Li, Z. Zhan, Y. Zhang and C. Hu, ""Three-dimensional Positioning of the Micropipette for Intracytoplasmic Sperm Injection,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 1249-1255.","keywords: {Three-dimensional displays;Gaussian noise;Measurement uncertainty;Focusing;Process control;Glass;Search problems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561549&isnumber=9560666
832,"M. Sun et al., ""Robotic Cardinal Vein Microinjection of Zebrafish Larvae Based on 3D Positioning,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 1256-1262.","keywords: {Visualization;Three-dimensional displays;Automation;Microinjection;Veins;Fluorescence;Path planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561991&isnumber=9560666
833,"C. Yi et al., ""A Bipolar Myoelectric Sensor-Enabled Human-Machine Interface Based On Spinal Module Activations,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 1269-1275.","keywords: {Sociology;Neurons;Human-robot interaction;Sensor phenomena and characterization;Muscles;Robot sensing systems;Encoding;Intention recognition;wearable robotics;prosthetics and exoskeletons},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561535&isnumber=9560666
834,"L. Shi and K. Karydis, ""Enhancement for Robustness of Koopman Operator-based Data-driven Mobile Robotic Systems,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2503-2510.","keywords: {Training data;Prediction algorithms;Robustness;Real-time systems;Nonlinear dynamical systems;Trajectory;Mobile robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561343&isnumber=9560666
835,"W. Qi et al., ""Collision Risk Assessment and Obstacle Avoidance Control for Autonomous Sailing Robots,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2511-2517.","keywords: {Attitude control;Wind speed;Robot kinematics;Interference;Propulsion;Tools;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560859&isnumber=9560666
836,"J. Tang, C. Sun and X. Zhang, ""MSTC∗:Multi-robot Coverage Path Planning under Physical Constrain,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2518-2524.","keywords: {Spirals;Automation;Conferences;Path planning;Task analysis;Robots;Load modeling},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561371&isnumber=9560666
837,"J. Yang, H. Sun, H. An and C. Wang, ""Impact Mitigation for Dynamic Legged Robots with Steel Wire Transmission Using Nonlinear Active Compliance Control,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2525-2531.","keywords: {Legged locomotion;Friction;Wires;Dynamics;Dogs;Nonlinear dynamical systems;Impedance;Impact mitigation;Active compliance control;Active impedance control;Steel wire transmission;Legged robot},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561641&isnumber=9560666
838,"X. Lin, Y. Yang, L. He, W. Chen, Y. Guan and H. Zhang, ""Robust Improvement in 3D Object Landmark Inference for Semantic Mapping,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13011-13017.","keywords: {Location awareness;Three-dimensional displays;Simultaneous localization and mapping;Conferences;Semantics;Focusing;Detectors;Semantic Mapping;SLAM;Object Reconstruction;Dual Quadric},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561596&isnumber=9560666
839,"Y. Liu, L. Wang and M. Liu, ""YOLOStereo3D: A Step Back to 2D for Efficient Stereo 3D Detection,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13018-13024.","keywords: {Training;Three-dimensional displays;Laser radar;Computational modeling;Robot vision systems;Graphics processing units;Object detection},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561423&isnumber=9560666
840,"B. Zhang, T. Liu, W. Fan and J. Zhang, ""Sliding Mode Control of the Semi-active Hover Backpack Based on the Bioinspired Skyhook Damper Model,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 9389-9395.","keywords: {Target tracking;Biological system modeling;Atmospheric modeling;Conferences;Force;Dynamics;Shock absorbers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561495&isnumber=9560666
841,"P. Mao, Y. Gao, B. Wang, A. Yan, X. Chi and Q. Quan, ""Fast Light Show Design Platform for K-12 Children,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 9396-9402.","keywords: {Automation;Conferences;Education;Physical layer;Fast light;Mathematics;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561445&isnumber=9560666
842,"Y. Song, H. Lin, E. Kaufmann, P. Dürr and D. Scaramuzza, ""Autonomous Overtaking in Gran Turismo Sport Using Curriculum Reinforcement Learning,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 9403-9409.","keywords: {Solid modeling;Reinforcement learning;Games;Data models;Automobiles;Vehicle dynamics;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561049&isnumber=9560666
843,"S. Huang, A. Gao, Z. Wu, C. Lou, Y. Wang and G. -Z. Yang, ""An MR Safe Rotary Encoder Based on Eccentric Sheave and FBG Sensors,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 9410-9416.","keywords: {Mechanical sensors;Shafts;Analytical models;Kinematics;Transforms;Fiber gratings;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561227&isnumber=9560666
844,"Y. Wang et al., ""Elastic and Efficient LiDAR Reconstruction for Large-Scale Exploration Tasks,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5035-5041.","keywords: {Performance evaluation;Laser radar;Three-dimensional displays;Handheld computers;Scalability;Robot sensing systems;Mobile robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561736&isnumber=9560666
845,"W. Li, Y. Hu, Y. Han and X. Li, ""KFS-LIO: Key-Feature Selection for Lightweight Lidar Inertial Odometry,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5042-5048.","keywords: {Laser radar;Correlation;Automation;Conferences;Pose estimation;Feature extraction;Distortion},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561324&isnumber=9560666
846,"Y. Zhu, C. Zheng, C. Yuan, X. Huang and X. Hong, ""CamVox: A Low-cost and Accurate Lidar-assisted Visual SLAM System,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5049-5055.","keywords: {Visualization;Simultaneous localization and mapping;Laser radar;Codes;Automation;Conferences;Hardware},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561149&isnumber=9560666
847,"G. Chen, B. Wang, X. Wang, H. Deng, B. Wang and S. Zhang, ""PSF-LO: Parameterized Semantic Features Based Lidar Odometry,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5056-5062.","keywords: {Laser radar;Heuristic algorithms;Roads;Semantics;Benchmark testing;Surface fitting;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561554&isnumber=9560666
848,"X. Zhang et al., ""Relational Navigation Learning in Continuous Action Space among Crowds,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3175-3181.","keywords: {Learning systems;Training;Automation;Navigation;Conferences;Reinforcement learning;Predictive models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561884&isnumber=9560666
849,"R. Cheng, R. M. Murray and J. W. Burdick, ""Limits of Probabilistic Safety Guarantees when Considering Human Uncertainty,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3182-3189.","keywords: {Learning systems;Uncertainty;Conferences;Computational modeling;Probabilistic logic;Data models;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561843&isnumber=9560666
850,"J. Xu, X. Chen, X. Lan and N. Zheng, ""Probabilistic Human Motion Prediction via A Bayesian Neural Network,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3190-3196.","keywords: {Uncertainty;Automation;Conferences;Neural networks;Predictive models;Benchmark testing;Probabilistic logic},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561665&isnumber=9560666
851,"Q. Li, G. Chalvatzaki, J. Peters and Y. Wang, ""Directed Acyclic Graph Neural Network for Human Motion Prediction,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3197-3204.","keywords: {Directed acyclic graph;Limiting;Neural networks;Dynamics;Human-robot interaction;Predictive models;Logic gates},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561540&isnumber=9560666
852,"Y. Wang, D. McConachie and D. Berenson, ""Tracking Partially-Occluded Deformable Objects while Enforcing Geometric Constraints,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14199-14205.","keywords: {Training;Tracking;Shape;Veins;Conferences;Prediction algorithms;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561012&isnumber=9560666
853,"R. Duan, C. Fu, K. Alexis and E. Kayacan, ""Online Recommendation-based Convolutional Features for Scale-Aware Visual Tracking,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14206-14212.","keywords: {Visualization;Target tracking;Computational modeling;Benchmark testing;Feature extraction;Robustness;Spatiotemporal phenomena},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9562065&isnumber=9560666
854,"W. Huang, J. Gu, P. Duan, S. Hou and Y. Zheng, ""Exploiting Probabilistic Siamese Visual Tracking with a Conditional Variational Autoencoder,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14213-14219.","keywords: {Bridges;Training;Visualization;Uncertainty;Training data;Probabilistic logic;Probability distribution},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561757&isnumber=9560666
855,"L. Gong and S. Zuo, ""Toward intraoperative endomicroscopy with a GPU-accelerated deformable video mosaicking algorithm,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14220-14226.","keywords: {Sensitivity;Tracking;Lasers;Imaging;Graphics processing units;Endomicroscopy;Streaming media;probe-based confocal laser endomicroscopy;video mosaicking;real-time;SCV;GPU},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561975&isnumber=9560666
856,"G. Xia, B. Yao, Y. Dai and J. Zhang, ""Cutting Depth Compensation Based on Milling Acoustic Signal for Robotic-Assisted Laminectomy,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 12464-12469.","keywords: {Vibrations;Milling;Tools;Harmonic analysis;Bones;Acoustics;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561427&isnumber=9560666
857,"Y. Qu, K. Chen, C. Liu and Y. Ou, ""UMLE: Unsupervised Multi-discriminator Network for Low Light Enhancement,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4318-4324.","keywords: {Simultaneous localization and mapping;Image color analysis;Unified modeling language;Lighting;Feature extraction;Generative adversarial networks;Visual effects},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561051&isnumber=9560666
858,"G. Wang, X. Tian, R. Ding and H. Wang, ""Unsupervised Learning of 3D Scene Flow from Monocular Camera,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4325-4331.","keywords: {Training;Three-dimensional displays;Laser radar;Laplace equations;Pose estimation;Training data;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561572&isnumber=9560666
859,"F. Po Wen Lo, Y. Guo, Y. Sun, J. Qiu and B. Lo, ""Deep3DRanker: A Novel Framework for Learning to Rank 3D Models with Self-Attention in Robotic Vision,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4341-4347.","keywords: {Solid modeling;Three-dimensional displays;Navigation;Conferences;Grasping;Natural language processing;Encoding},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561732&isnumber=9560666
860,"Y. Wei, S. Su, J. Lu and J. Zhou, ""FGR: Frustum-Aware Geometric Reasoning for Weakly Supervised 3D Vehicle Detection,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4348-4354.","keywords: {Three-dimensional displays;Automation;Annotations;Vehicle detection;Conferences;Estimation;Object detection},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561245&isnumber=9560666
861,"Y. Wang, H. Wang, F. Xu, J. Yu, W. Chen and Y. -H. Liu, ""Towards Collision Detection, Localization and Force Estimation for a Soft Cable-driven Robot Manipulator,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 12222-12228.","keywords: {Location awareness;Shape;Conferences;Force;Estimation;Soft robotics;Manipulators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560779&isnumber=9560666
862,"M. Feng, Z. Ni, Y. Fu, X. Jin, W. Liu and X. Lu, ""Kinematic analysis of a flexible surgical instrument for robot-assisted minimally invasive surgery,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 12229-12235.","keywords: {Jacobian matrices;Shape;Instruments;Motion segmentation;Kinematics;Bending;Master-slave},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561634&isnumber=9560666
863,"Y. Zhang, L. Wang, C. Fu, Y. Dai and J. M. Dolan, ""ENCODE: a dEep poiNt Cloud ODometry nEtwork,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14375-14381.","keywords: {Deep learning;Simultaneous localization and mapping;Laser radar;Conferences;Pose estimation;Pipelines;Neural networks},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9562024&isnumber=9560666
864,"X. Zuo, N. Merrill, W. Li, Y. Liu, M. Pollefeys and G. Huang, ""CodeVIO: Visual-Inertial Odometry with Learned Optimizable Dense Depth,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14382-14388.","keywords: {Jacobian matrices;Geometry;Codes;Automation;Navigation;Conferences;Pose estimation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560792&isnumber=9560666
865,"S. Zhu, X. Zhang, S. Guo, J. Li and H. Liu, ""Lifelong Localization in Semi-Dynamic Environment,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14389-14395.","keywords: {Location awareness;Simultaneous localization and mapping;Fluctuations;Navigation;Heuristic algorithms;Conferences;Semantics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561584&isnumber=9560666
866,"J. Zhang, W. Sui, X. Wang, W. Meng, H. Zhu and Q. Zhang, ""Deep Online Correction for Monocular Visual Odometry,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14396-14402.","keywords: {Learning systems;Deep learning;Conferences;Pipelines;Transforms;Benchmark testing;Computational efficiency},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561642&isnumber=9560666
867,"Z. Wang, M. Li, D. Zhou and Z. Zheng, ""Direct Sparse Stereo Visual-Inertial Global Odometry,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14403-14409.","keywords: {Location awareness;Global navigation satellite system;Visualization;Magnetometers;Tracking;Magnetic sensors;Robot vision systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561410&isnumber=9560666
868,"P. Shyam, K. -J. Yoon and K. -S. Kim, ""Adversarially-trained Hierarchical Feature Extractor for Vehicle Re-identification,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13400-13407.","keywords: {Training;Visualization;Codes;Conferences;Lighting;Benchmark testing;Feature extraction},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561632&isnumber=9560666
869,"T. Jiang, N. Song, H. Liu, R. Yin, Y. Gong and J. Yao, ""VIC-Net: Voxelization Information Compensation Network for Point Cloud 3D Object Detection,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13408-13414.","keywords: {Geometry;Three-dimensional displays;Automation;Fuses;Conferences;Semantics;Object detection},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561597&isnumber=9560666
870,"G. Peng, Y. Yue, J. Zhang, Z. Wu, X. Tang and D. Wang, ""Semantic Reinforced Attention Learning for Visual Place Recognition,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13415-13422.","keywords: {Visualization;Image recognition;Automation;Conferences;Semantics;Benchmark testing;Image representation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561812&isnumber=9560666
871,"Q. Xu et al., ""Towards Efficient Multiview Object Detection with Adaptive Action Prediction,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13423-13429.","keywords: {Visualization;Automation;Adaptive systems;Conferences;Object detection;Prediction methods;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561388&isnumber=9560666
872,"D. Shim and H. J. Kim, ""Learning a Geometric Representation for Data-Efficient Depth Estimation via Gradient Field and Contrastive Loss,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13634-13640.","keywords: {Three-dimensional displays;Semantics;Estimation;Training data;Object detection;Unmanned vehicles;Classification algorithms},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561793&isnumber=9560666
873,"K. Choi, S. Jeong, Y. Kim and K. Sohn, ""Stereo-augmented Depth Completion from a Single RGB-LiDAR image,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13641-13647.","keywords: {Knowledge engineering;Extrapolation;Computer vision;Three-dimensional displays;Laser radar;Conferences;Computer architecture},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561557&isnumber=9560666
874,"M. Hu, S. Wang, B. Li, S. Ning, L. Fan and X. Gong, ""PENet: Towards Precise and Efficient Image Guided Depth Completion,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 13656-13662.","keywords: {Convolutional codes;Three-dimensional displays;Automation;Fuses;Image color analysis;Conferences;Color},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561035&isnumber=9560666
875,"H. -K. Chiu, J. Li, R. Ambruş and J. Bohg, ""Probabilistic 3D Multi-Modal, Multi-Object Tracking for Autonomous Driving,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14227-14233.","keywords: {Measurement;Solid modeling;Three-dimensional displays;Laser radar;Fuses;Navigation;Detectors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561754&isnumber=9560666
876,"C. Liu, Y. Chen, M. Liu and B. E. Shi, ""AVGCN: Trajectory Prediction using Graph Convolutional Networks Guided by Human Attention,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14234-14240.","keywords: {Visualization;Automation;Navigation;Conferences;Aggregates;Stochastic processes;Benchmark testing},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560908&isnumber=9560666
877,"K. Li, S. Eiffert, M. Shan, F. Gomez-Donoso, S. Worrall and E. Nebot, ""Attentional-GCNN: Adaptive Pedestrian Trajectory Prediction towards Generic Autonomous Vehicle Use Cases,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14241-14247.","keywords: {Training;Uncertainty;Navigation;Predictive models;Probabilistic logic;Trajectory;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561480&isnumber=9560666
878,"B. Fan, ""Spatial Graph Regularized Multi-kernel Subtask Cross-correlation Tracker,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14248-14253.","keywords: {Target tracking;Correlation;Regulators;Automation;Conferences;Gaussian processes;Feature extraction},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561264&isnumber=9560666
879,"J. Liu, Y. Fang, D. Zhu, N. Ma, J. Pan and M. Q. . -H. Meng, ""A Large-Scale Dataset for Benchmarking Elevator Button Segmentation and Character Recognition,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14018-14024.","keywords: {Performance evaluation;Deep learning;COVID-19;Image segmentation;Navigation;Conferences;Benchmark testing},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9562109&isnumber=9560666
880,"C. Qi, J. Yin, H. Liu and J. Liu, ""Neighborhood Spatial Aggregation based Efficient Uncertainty Estimation for Point Cloud Semantic Segmentation,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14025-14031.","keywords: {Visualization;Uncertainty;Design methodology;Semantics;Decision making;Estimation;Stochastic processes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560972&isnumber=9560666
881,"R. Cheng, R. Razani, Y. Ren and L. Bingbing, ""S3Net: 3D LiDAR Sparse Semantic Segmentation Network,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14040-14046.","keywords: {Solid modeling;Laser radar;Three-dimensional displays;Convolution;Semantics;Poles and towers;Topology},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561305&isnumber=9560666
882,"Z. Ding, T. Yang, K. Zhang, C. Xu and F. Gao, ""VID-Fusion: Robust Visual-Inertial-Dynamics Odometry for Accurate External Force Estimation,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14469-14475.","keywords: {Force measurement;Torque;Force;Dynamics;Pose estimation;Estimation;Transportation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560898&isnumber=9560666
883,"T. -M. Nguyen, M. Cao, S. Yuan, Y. Lyu, T. H. Nguyen and L. Xie, ""LIRO: Tightly Coupled Lidar-Inertia-Ranging Odometry,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 14484-14490.","keywords: {Location awareness;Visualization;Laser radar;Costs;Simultaneous localization and mapping;Estimation;Sensor fusion},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560954&isnumber=9560666
